sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,tipo_empate,pilotos_empatados
99,5,8,9,7,1,392,376,392,duplo,Norris & Verstappen
99,5,8,9,8,1,392,374,392,duplo,Norris & Verstappen
99,5,8,9,10,1,392,371,392,duplo,Norris & Verstappen
99,5,8,9,99,1,392,370,392,duplo,Norris & Verstappen
99,5,99,10,2,1,391,388,391,duplo,Norris & Verstappen
99,5,99,10,3,1,391,385,391,duplo,Norris & Verstappen
99,5,99,10,4,1,391,382,391,duplo,Norris & Verstappen
99,5,99,10,5,1,391,380,391,duplo,Norris & Verstappen
99,5,99,10,6,1,391,378,391,duplo,Norris & Verstappen
99,5,99,10,7,1,391,376,391,duplo,Norris & Verstappen
99,5,99,10,8,1,391,374,391,duplo,Norris & Verstappen
99,5,99,10,9,1,391,372,391,duplo,Norris & Verstappen
99,5,99,10,99,1,391,370,391,duplo,Norris & Verstappen
99,6,1,8,1,2,394,394,392,duplo,Norris & Piastri
99,6,1,8,1,3,394,394,389,duplo,Norris & Piastri
99,6,1,8,1,4,394,394,386,duplo,Norris & Piastri
99,6,1,8,1,5,394,394,384,duplo,Norris & Piastri
99,6,1,8,1,6,394,394,382,duplo,Norris & Piastri
99,6,1,8,1,7,394,394,380,duplo,Norris & Piastri
99,6,1,8,1,9,394,394,376,duplo,Norris & Piastri
99,6,1,8,1,10,394,394,375,duplo,Norris & Piastri
99,6,1,8,1,99,394,394,374,duplo,Norris & Piastri
99,6,1,9,3,2,392,384,392,duplo,Norris & Verstappen
99,6,1,9,4,2,392,381,392,duplo,Norris & Verstappen
99,6,1,9,5,2,392,379,392,duplo,Norris & Verstappen
99,6,1,9,6,2,392,377,392,duplo,Norris & Verstappen
99,6,1,9,7,2,392,375,392,duplo,Norris & Verstappen
99,6,1,9,8,2,392,373,392,duplo,Norris & Verstappen
99,6,1,9,10,2,392,370,392,duplo,Norris & Verstappen
99,6,1,9,99,2,392,369,392,duplo,Norris & Verstappen
99,6,2,6,2,1,398,387,398,duplo,Norris & Verstappen
99,6,2,6,3,1,398,384,398,duplo,Norris & Verstappen
99,6,2,6,4,1,398,381,398,duplo,Norris & Verstappen
99,6,2,6,5,1,398,379,398,duplo,Norris & Verstappen
99,6,2,6,7,1,398,375,398,duplo,Norris & Verstappen
99,6,2,6,8,1,398,373,398,duplo,Norris & Verstappen
99,6,2,6,9,1,398,371,398,duplo,Norris & Verstappen
99,6,2,6,10,1,398,370,398,duplo,Norris & Verstappen
99,6,2,6,99,1,398,369,398,duplo,Norris & Verstappen
99,6,2,8,1,2,394,394,391,duplo,Norris & Piastri
99,6,2,8,1,3,394,394,388,duplo,Norris & Piastri
99,6,2,8,1,4,394,394,385,duplo,Norris & Piastri
99,6,2,8,1,5,394,394,383,duplo,Norris & Piastri
99,6,2,8,1,6,394,394,381,duplo,Norris & Piastri
99,6,2,8,1,7,394,394,379,duplo,Norris & Piastri
99,6,2,8,1,9,394,394,375,duplo,Norris & Piastri
99,6,2,8,1,10,394,394,374,duplo,Norris & Piastri
99,6,2,8,1,99,394,394,373,duplo,Norris & Piastri
99,6,2,10,3,2,391,384,391,duplo,Norris & Verstappen
99,6,2,10,4,2,391,381,391,duplo,Norris & Verstappen
99,6,2,10,5,2,391,379,391,duplo,Norris & Verstappen
99,6,2,10,6,2,391,377,391,duplo,Norris & Verstappen
99,6,2,10,7,2,391,375,391,duplo,Norris & Verstappen
99,6,2,10,8,2,391,373,391,duplo,Norris & Verstappen
99,6,2,10,9,2,391,371,391,duplo,Norris & Verstappen
99,6,2,10,99,2,391,369,391,duplo,Norris & Verstappen
99,6,3,8,1,2,394,394,390,duplo,Norris & Piastri
99,6,3,8,1,3,394,394,387,duplo,Norris & Piastri
99,6,3,8,1,4,394,394,384,duplo,Norris & Piastri
99,6,3,8,1,5,394,394,382,duplo,Norris & Piastri
99,6,3,8,1,6,394,394,380,duplo,Norris & Piastri
99,6,3,8,1,7,394,394,378,duplo,Norris & Piastri
99,6,3,8,1,9,394,394,374,duplo,Norris & Piastri
99,6,3,8,1,10,394,394,373,duplo,Norris & Piastri
99,6,3,8,1,99,394,394,372,duplo,Norris & Piastri
99,6,3,99,3,2,390,384,390,duplo,Norris & Verstappen
99,6,3,99,4,2,390,381,390,duplo,Norris & Verstappen
99,6,3,99,5,2,390,379,390,duplo,Norris & Verstappen
99,6,3,99,6,2,390,377,390,duplo,Norris & Verstappen
99,6,3,99,7,2,390,375,390,duplo,Norris & Verstappen
99,6,3,99,8,2,390,373,390,duplo,Norris & Verstappen
99,6,3,99,9,2,390,371,390,duplo,Norris & Verstappen
99,6,3,99,10,2,390,370,390,duplo,Norris & Verstappen
99,6,3,99,99,2,390,369,390,duplo,Norris & Verstappen
99,6,4,7,2,1,396,387,396,duplo,Norris & Verstappen
99,6,4,7,3,1,396,384,396,duplo,Norris & Verstappen
99,6,4,7,4,1,396,381,396,duplo,Norris & Verstappen
99,6,4,7,5,1,396,379,396,duplo,Norris & Verstappen
99,6,4,7,6,1,396,377,396,duplo,Norris & Verstappen
99,6,4,7,8,1,396,373,396,duplo,Norris & Verstappen
99,6,4,7,9,1,396,371,396,duplo,Norris & Verstappen
99,6,4,7,10,1,396,370,396,duplo,Norris & Verstappen
99,6,4,7,99,1,396,369,396,duplo,Norris & Verstappen
99,6,4,8,1,2,394,394,389,duplo,Norris & Piastri
99,6,4,8,1,3,394,394,386,duplo,Norris & Piastri
99,6,4,8,1,4,394,394,383,duplo,Norris & Piastri
99,6,4,8,1,5,394,394,381,duplo,Norris & Piastri
99,6,4,8,1,6,394,394,379,duplo,Norris & Piastri
99,6,4,8,1,7,394,394,377,duplo,Norris & Piastri
99,6,4,8,1,9,394,394,373,duplo,Norris & Piastri
99,6,4,8,1,10,394,394,372,duplo,Norris & Piastri
99,6,4,8,1,99,394,394,371,duplo,Norris & Piastri
99,6,5,8,1,2,394,394,388,duplo,Norris & Piastri
99,6,5,8,1,3,394,394,385,duplo,Norris & Piastri
99,6,5,8,1,4,394,394,382,duplo,Norris & Piastri
99,6,5,8,1,5,394,394,380,duplo,Norris & Piastri
99,6,5,8,1,6,394,394,378,duplo,Norris & Piastri
99,6,5,8,1,7,394,394,376,duplo,Norris & Piastri
99,6,5,8,1,9,394,394,372,duplo,Norris & Piastri
99,6,5,8,1,10,394,394,371,duplo,Norris & Piastri
99,6,5,8,1,99,394,394,370,duplo,Norris & Piastri
99,6,7,8,1,2,394,394,386,duplo,Norris & Piastri
99,6,7,8,1,3,394,394,383,duplo,Norris & Piastri
99,6,7,8,1,4,394,394,380,duplo,Norris & Piastri
99,6,7,8,1,5,394,394,378,duplo,Norris & Piastri
99,6,7,8,1,6,394,394,376,duplo,Norris & Piastri
99,6,7,8,1,7,394,394,374,duplo,Norris & Piastri
99,6,7,8,1,9,394,394,370,duplo,Norris & Piastri
99,6,7,8,1,10,394,394,369,duplo,Norris & Piastri
99,6,7,8,1,99,394,394,368,duplo,Norris & Piastri
99,6,8,8,1,2,394,394,385,duplo,Norris & Piastri
99,6,8,8,1,3,394,394,382,duplo,Norris & Piastri
99,6,8,8,1,4,394,394,379,duplo,Norris & Piastri
99,6,8,8,1,5,394,394,377,duplo,Norris & Piastri
99,6,8,8,1,6,394,394,375,duplo,Norris & Piastri
99,6,8,8,1,7,394,394,373,duplo,Norris & Piastri
99,6,8,8,1,9,394,394,369,duplo,Norris & Piastri
99,6,8,8,1,10,394,394,368,duplo,Norris & Piastri
99,6,8,8,1,99,394,394,367,duplo,Norris & Piastri
99,6,8,9,2,1,392,387,392,duplo,Norris & Verstappen
99,6,8,9,3,1,392,384,392,duplo,Norris & Verstappen
99,6,8,9,4,1,392,381,392,duplo,Norris & Verstappen
99,6,8,9,5,1,392,379,392,duplo,Norris & Verstappen
99,6,8,9,6,1,392,377,392,duplo,Norris & Verstappen
99,6,8,9,7,1,392,375,392,duplo,Norris & Verstappen
99,6,8,9,8,1,392,373,392,duplo,Norris & Verstappen
99,6,8,9,10,1,392,370,392,duplo,Norris & Verstappen
99,6,8,9,99,1,392,369,392,duplo,Norris & Verstappen
99,6,99,8,1,2,394,394,384,duplo,Norris & Piastri
99,6,99,8,1,3,394,394,381,duplo,Norris & Piastri
99,6,99,8,1,4,394,394,378,duplo,Norris & Piastri
99,6,99,8,1,5,394,394,376,duplo,Norris & Piastri
99,6,99,8,1,6,394,394,374,duplo,Norris & Piastri
99,6,99,8,1,7,394,394,372,duplo,Norris & Piastri
99,6,99,8,1,9,394,394,368,duplo,Norris & Piastri
99,6,99,8,1,10,394,394,367,duplo,Norris & Piastri
99,6,99,8,1,99,394,394,366,duplo,Norris & Piastri
99,6,99,10,2,1,391,387,391,duplo,Norris & Verstappen
99,6,99,10,3,1,391,384,391,duplo,Norris & Verstappen
99,6,99,10,4,1,391,381,391,duplo,Norris & Verstappen
99,6,99,10,5,1,391,379,391,duplo,Norris & Verstappen
99,6,99,10,6,1,391,377,391,duplo,Norris & Verstappen
99,6,99,10,7,1,391,375,391,duplo,Norris & Verstappen
99,6,99,10,8,1,391,373,391,duplo,Norris & Verstappen
99,6,99,10,9,1,391,371,391,duplo,Norris & Verstappen
99,6,99,10,99,1,391,369,391,duplo,Norris & Verstappen
99,7,1,9,3,2,392,383,392,duplo,Norris & Verstappen
99,7,1,9,4,2,392,380,392,duplo,Norris & Verstappen
99,7,1,9,5,2,392,378,392,duplo,Norris & Verstappen
99,7,1,9,6,2,392,376,392,duplo,Norris & Verstappen
99,7,1,9,7,2,392,374,392,duplo,Norris & Verstappen
99,7,1,9,8,2,392,372,392,duplo,Norris & Verstappen
99,7,1,9,10,2,392,369,392,duplo,Norris & Verstappen
99,7,1,9,99,2,392,368,392,duplo,Norris & Verstappen
99,7,2,6,2,1,398,386,398,duplo,Norris & Verstappen
99,7,2,6,3,1,398,383,398,duplo,Norris & Verstappen
99,7,2,6,4,1,398,380,398,duplo,Norris & Verstappen
99,7,2,6,5,1,398,378,398,duplo,Norris & Verstappen
99,7,2,6,7,1,398,374,398,duplo,Norris & Verstappen
99,7,2,6,8,1,398,372,398,duplo,Norris & Verstappen
99,7,2,6,9,1,398,370,398,duplo,Norris & Verstappen
99,7,2,6,10,1,398,369,398,duplo,Norris & Verstappen
99,7,2,6,99,1,398,368,398,duplo,Norris & Verstappen
99,7,2,10,3,2,391,383,391,duplo,Norris & Verstappen
99,7,2,10,4,2,391,380,391,duplo,Norris & Verstappen
99,7,2,10,5,2,391,378,391,duplo,Norris & Verstappen
99,7,2,10,6,2,391,376,391,duplo,Norris & Verstappen
99,7,2,10,7,2,391,374,391,duplo,Norris & Verstappen
99,7,2,10,8,2,391,372,391,duplo,Norris & Verstappen
99,7,2,10,9,2,391,370,391,duplo,Norris & Verstappen
99,7,2,10,99,2,391,368,391,duplo,Norris & Verstappen
99,7,3,99,3,2,390,383,390,duplo,Norris & Verstappen
99,7,3,99,4,2,390,380,390,duplo,Norris & Verstappen
99,7,3,99,5,2,390,378,390,duplo,Norris & Verstappen
99,7,3,99,6,2,390,376,390,duplo,Norris & Verstappen
99,7,3,99,7,2,390,374,390,duplo,Norris & Verstappen
99,7,3,99,8,2,390,372,390,duplo,Norris & Verstappen
99,7,3,99,9,2,390,370,390,duplo,Norris & Verstappen
99,7,3,99,10,2,390,369,390,duplo,Norris & Verstappen
99,7,3,99,99,2,390,368,390,duplo,Norris & Verstappen
99,7,4,7,2,1,396,386,396,duplo,Norris & Verstappen
99,7,4,7,3,1,396,383,396,duplo,Norris & Verstappen
99,7,4,7,4,1,396,380,396,duplo,Norris & Verstappen
99,7,4,7,5,1,396,378,396,duplo,Norris & Verstappen
99,7,4,7,6,1,396,376,396,duplo,Norris & Verstappen
99,7,4,7,8,1,396,372,396,duplo,Norris & Verstappen
99,7,4,7,9,1,396,370,396,duplo,Norris & Verstappen
99,7,4,7,10,1,396,369,396,duplo,Norris & Verstappen
99,7,4,7,99,1,396,368,396,duplo,Norris & Verstappen
99,7,6,8,2,1,394,386,394,duplo,Norris & Verstappen
99,7,6,8,3,1,394,383,394,duplo,Norris & Verstappen
99,7,6,8,4,1,394,380,394,duplo,Norris & Verstappen
99,7,6,8,5,1,394,378,394,duplo,Norris & Verstappen
99,7,6,8,6,1,394,376,394,duplo,Norris & Verstappen
99,7,6,8,7,1,394,374,394,duplo,Norris & Verstappen
99,7,6,8,9,1,394,370,394,duplo,Norris & Verstappen
99,7,6,8,10,1,394,369,394,duplo,Norris & Verstappen
99,7,6,8,99,1,394,368,394,duplo,Norris & Verstappen
99,7,8,9,2,1,392,386,392,duplo,Norris & Verstappen
99,7,8,9,3,1,392,383,392,duplo,Norris & Verstappen
99,7,8,9,4,1,392,380,392,duplo,Norris & Verstappen
99,7,8,9,5,1,392,378,392,duplo,Norris & Verstappen
99,7,8,9,6,1,392,376,392,duplo,Norris & Verstappen
99,7,8,9,7,1,392,374,392,duplo,Norris & Verstappen
99,7,8,9,8,1,392,372,392,duplo,Norris & Verstappen
99,7,8,9,10,1,392,369,392,duplo,Norris & Verstappen
99,7,8,9,99,1,392,368,392,duplo,Norris & Verstappen
99,7,99,10,2,1,391,386,391,duplo,Norris & Verstappen
99,7,99,10,3,1,391,383,391,duplo,Norris & Verstappen
99,7,99,10,4,1,391,380,391,duplo,Norris & Verstappen
99,7,99,10,5,1,391,378,391,duplo,Norris & Verstappen
99,7,99,10,6,1,391,376,391,duplo,Norris & Verstappen
99,7,99,10,7,1,391,374,391,duplo,Norris & Verstappen
99,7,99,10,8,1,391,372,391,duplo,Norris & Verstappen
99,7,99,10,9,1,391,370,391,duplo,Norris & Verstappen
99,7,99,10,99,1,391,368,391,duplo,Norris & Verstappen
99,8,1,9,1,2,392,392,392,triplo,Norris & Piastri & Verstappen
99,8,1,9,1,3,392,392,389,duplo,Norris & Piastri
99,8,1,9,1,4,392,392,386,duplo,Norris & Piastri
99,8,1,9,1,5,392,392,384,duplo,Norris & Piastri
99,8,1,9,1,6,392,392,382,duplo,Norris & Piastri
99,8,1,9,1,7,392,392,380,duplo,Norris & Piastri
99,8,1,9,1,8,392,392,378,duplo,Norris & Piastri
99,8,1,9,1,10,392,392,375,duplo,Norris & Piastri
99,8,1,9,1,99,392,392,374,duplo,Norris & Piastri
99,8,1,9,3,2,392,382,392,duplo,Norris & Verstappen
99,8,1,9,4,2,392,379,392,duplo,Norris & Verstappen
99,8,1,9,5,2,392,377,392,duplo,Norris & Verstappen
99,8,1,9,6,2,392,375,392,duplo,Norris & Verstappen
99,8,1,9,7,2,392,373,392,duplo,Norris & Verstappen
99,8,1,9,8,2,392,371,392,duplo,Norris & Verstappen
99,8,1,9,10,2,392,368,392,duplo,Norris & Verstappen
99,8,1,9,99,2,392,367,392,duplo,Norris & Verstappen
99,8,1,10,1,2,391,392,392,duplo,Piastri & Verstappen
99,8,1,99,1,2,390,392,392,duplo,Piastri & Verstappen
99,8,2,6,2,1,398,385,398,duplo,Norris & Verstappen
99,8,2,6,3,1,398,382,398,duplo,Norris & Verstappen
99,8,2,6,4,1,398,379,398,duplo,Norris & Verstappen
99,8,2,6,5,1,398,377,398,duplo,Norris & Verstappen
99,8,2,6,7,1,398,373,398,duplo,Norris & Verstappen
99,8,2,6,8,1,398,371,398,duplo,Norris & Verstappen
99,8,2,6,9,1,398,369,398,duplo,Norris & Verstappen
99,8,2,6,10,1,398,368,398,duplo,Norris & Verstappen
99,8,2,6,99,1,398,367,398,duplo,Norris & Verstappen
99,8,2,9,1,2,392,392,391,duplo,Norris & Piastri
99,8,2,9,1,3,392,392,388,duplo,Norris & Piastri
99,8,2,9,1,4,392,392,385,duplo,Norris & Piastri
99,8,2,9,1,5,392,392,383,duplo,Norris & Piastri
99,8,2,9,1,6,392,392,381,duplo,Norris & Piastri
99,8,2,9,1,7,392,392,379,duplo,Norris & Piastri
99,8,2,9,1,8,392,392,377,duplo,Norris & Piastri
99,8,2,9,1,10,392,392,374,duplo,Norris & Piastri
99,8,2,9,1,99,392,392,373,duplo,Norris & Piastri
99,8,2,10,3,2,391,382,391,duplo,Norris & Verstappen
99,8,2,10,4,2,391,379,391,duplo,Norris & Verstappen
99,8,2,10,5,2,391,377,391,duplo,Norris & Verstappen
99,8,2,10,6,2,391,375,391,duplo,Norris & Verstappen
99,8,2,10,7,2,391,373,391,duplo,Norris & Verstappen
99,8,2,10,8,2,391,371,391,duplo,Norris & Verstappen
99,8,2,10,9,2,391,369,391,duplo,Norris & Verstappen
99,8,2,10,99,2,391,367,391,duplo,Norris & Verstappen
99,8,3,9,1,2,392,392,390,duplo,Norris & Piastri
99,8,3,9,1,3,392,392,387,duplo,Norris & Piastri
99,8,3,9,1,4,392,392,384,duplo,Norris & Piastri
99,8,3,9,1,5,392,392,382,duplo,Norris & Piastri
99,8,3,9,1,6,392,392,380,duplo,Norris & Piastri
99,8,3,9,1,7,392,392,378,duplo,Norris & Piastri
99,8,3,9,1,8,392,392,376,duplo,Norris & Piastri
99,8,3,9,1,10,392,392,373,duplo,Norris & Piastri
99,8,3,9,1,99,392,392,372,duplo,Norris & Piastri
99,8,3,99,3,2,390,382,390,duplo,Norris & Verstappen
99,8,3,99,4,2,390,379,390,duplo,Norris & Verstappen
99,8,3,99,5,2,390,377,390,duplo,Norris & Verstappen
99,8,3,99,6,2,390,375,390,duplo,Norris & Verstappen
99,8,3,99,7,2,390,373,390,duplo,Norris & Verstappen
99,8,3,99,8,2,390,371,390,duplo,Norris & Verstappen
99,8,3,99,9,2,390,369,390,duplo,Norris & Verstappen
99,8,3,99,10,2,390,368,390,duplo,Norris & Verstappen
99,8,3,99,99,2,390,367,390,duplo,Norris & Verstappen
99,8,4,7,2,1,396,385,396,duplo,Norris & Verstappen
99,8,4,7,3,1,396,382,396,duplo,Norris & Verstappen
99,8,4,7,4,1,396,379,396,duplo,Norris & Verstappen
99,8,4,7,5,1,396,377,396,duplo,Norris & Verstappen
99,8,4,7,6,1,396,375,396,duplo,Norris & Verstappen
99,8,4,7,8,1,396,371,396,duplo,Norris & Verstappen
99,8,4,7,9,1,396,369,396,duplo,Norris & Verstappen
99,8,4,7,10,1,396,368,396,duplo,Norris & Verstappen
99,8,4,7,99,1,396,367,396,duplo,Norris & Verstappen
99,8,4,9,1,2,392,392,389,duplo,Norris & Piastri
99,8,4,9,1,3,392,392,386,duplo,Norris & Piastri
99,8,4,9,1,4,392,392,383,duplo,Norris & Piastri
99,8,4,9,1,5,392,392,381,duplo,Norris & Piastri
99,8,4,9,1,6,392,392,379,duplo,Norris & Piastri
99,8,4,9,1,7,392,392,377,duplo,Norris & Piastri
99,8,4,9,1,8,392,392,375,duplo,Norris & Piastri
99,8,4,9,1,10,392,392,372,duplo,Norris & Piastri
99,8,4,9,1,99,392,392,371,duplo,Norris & Piastri
99,8,5,9,1,2,392,392,388,duplo,Norris & Piastri
99,8,5,9,1,3,392,392,385,duplo,Norris & Piastri
99,8,5,9,1,4,392,392,382,duplo,Norris & Piastri
99,8,5,9,1,5,392,392,380,duplo,Norris & Piastri
99,8,5,9,1,6,392,392,378,duplo,Norris & Piastri
99,8,5,9,1,7,392,392,376,duplo,Norris & Piastri
99,8,5,9,1,8,392,392,374,duplo,Norris & Piastri
99,8,5,9,1,10,392,392,371,duplo,Norris & Piastri
99,8,5,9,1,99,392,392,370,duplo,Norris & Piastri
99,8,6,8,2,1,394,385,394,duplo,Norris & Verstappen
99,8,6,8,3,1,394,382,394,duplo,Norris & Verstappen
99,8,6,8,4,1,394,379,394,duplo,Norris & Verstappen
99,8,6,8,5,1,394,377,394,duplo,Norris & Verstappen
99,8,6,8,6,1,394,375,394,duplo,Norris & Verstappen
99,8,6,8,7,1,394,373,394,duplo,Norris & Verstappen
99,8,6,8,9,1,394,369,394,duplo,Norris & Verstappen
99,8,6,8,10,1,394,368,394,duplo,Norris & Verstappen
99,8,6,8,99,1,394,367,394,duplo,Norris & Verstappen
99,8,6,9,1,2,392,392,387,duplo,Norris & Piastri
99,8,6,9,1,3,392,392,384,duplo,Norris & Piastri
99,8,6,9,1,4,392,392,381,duplo,Norris & Piastri
99,8,6,9,1,5,392,392,379,duplo,Norris & Piastri
99,8,6,9,1,6,392,392,377,duplo,Norris & Piastri
99,8,6,9,1,7,392,392,375,duplo,Norris & Piastri
99,8,6,9,1,8,392,392,373,duplo,Norris & Piastri
99,8,6,9,1,10,392,392,370,duplo,Norris & Piastri
99,8,6,9,1,99,392,392,369,duplo,Norris & Piastri
99,8,7,9,1,2,392,392,386,duplo,Norris & Piastri
99,8,7,9,1,3,392,392,383,duplo,Norris & Piastri
99,8,7,9,1,4,392,392,380,duplo,Norris & Piastri
99,8,7,9,1,5,392,392,378,duplo,Norris & Piastri
99,8,7,9,1,6,392,392,376,duplo,Norris & Piastri
99,8,7,9,1,7,392,392,374,duplo,Norris & Piastri
99,8,7,9,1,8,392,392,372,duplo,Norris & Piastri
99,8,7,9,1,10,392,392,369,duplo,Norris & Piastri
99,8,7,9,1,99,392,392,368,duplo,Norris & Piastri
99,8,99,9,1,2,392,392,384,duplo,Norris & Piastri
99,8,99,9,1,3,392,392,381,duplo,Norris & Piastri
