sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,ganhos_norris,ganhos_piastri,ganhos_verstappen,pontos_empate,tipo_empate,pilotos_empatados
99,6,2,6,99,1,398,369,398,8,3,32,398,duplo,Norris & Verstappen
99,6,2,8,1,2,394,394,391,4,28,25,394,duplo,Norris & Piastri
99,6,2,8,1,3,394,394,388,4,28,22,394,duplo,Norris & Piastri
99,6,2,8,1,4,394,394,385,4,28,19,394,duplo,Norris & Piastri
99,6,2,8,1,5,394,394,383,4,28,17,394,duplo,Norris & Piastri
99,6,2,8,1,6,394,394,381,4,28,15,394,duplo,Norris & Piastri
99,6,2,8,1,7,394,394,379,4,28,13,394,duplo,Norris & Piastri
99,6,2,8,1,9,394,394,375,4,28,9,394,duplo,Norris & Piastri
99,6,2,8,1,10,394,394,374,4,28,8,394,duplo,Norris & Piastri
99,6,2,8,1,99,394,394,373,4,28,7,394,duplo,Norris & Piastri
99,6,2,10,3,2,391,384,391,1,18,25,391,duplo,Norris & Verstappen
99,6,2,10,4,2,391,381,391,1,15,25,391,duplo,Norris & Verstappen
99,6,2,10,5,2,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,6,2,10,6,2,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,6,2,10,7,2,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,6,2,10,8,2,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,6,2,10,9,2,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,6,2,10,99,2,391,369,391,1,3,25,391,duplo,Norris & Verstappen
99,6,3,8,1,2,394,394,390,4,28,24,394,duplo,Norris & Piastri
99,6,3,8,1,3,394,394,387,4,28,21,394,duplo,Norris & Piastri
99,6,3,8,1,4,394,394,384,4,28,18,394,duplo,Norris & Piastri
99,6,3,8,1,5,394,394,382,4,28,16,394,duplo,Norris & Piastri
99,6,3,8,1,6,394,394,380,4,28,14,394,duplo,Norris & Piastri
99,6,3,8,1,7,394,394,378,4,28,12,394,duplo,Norris & Piastri
99,6,3,8,1,9,394,394,374,4,28,8,394,duplo,Norris & Piastri
99,6,3,8,1,10,394,394,373,4,28,7,394,duplo,Norris & Piastri
99,6,3,8,1,99,394,394,372,4,28,6,394,duplo,Norris & Piastri
99,6,3,99,3,2,390,384,390,0,18,24,390,duplo,Norris & Verstappen
99,6,3,99,4,2,390,381,390,0,15,24,390,duplo,Norris & Verstappen
99,6,3,99,5,2,390,379,390,0,13,24,390,duplo,Norris & Verstappen
99,6,3,99,6,2,390,377,390,0,11,24,390,duplo,Norris & Verstappen
99,6,3,99,7,2,390,375,390,0,9,24,390,duplo,Norris & Verstappen
99,6,3,99,8,2,390,373,390,0,7,24,390,duplo,Norris & Verstappen
99,6,3,99,9,2,390,371,390,0,5,24,390,duplo,Norris & Verstappen
99,6,3,99,10,2,390,370,390,0,4,24,390,duplo,Norris & Verstappen
99,6,3,99,99,2,390,369,390,0,3,24,390,duplo,Norris & Verstappen
99,6,4,7,2,1,396,387,396,6,21,30,396,duplo,Norris & Verstappen
99,6,4,7,3,1,396,384,396,6,18,30,396,duplo,Norris & Verstappen
99,6,4,7,4,1,396,381,396,6,15,30,396,duplo,Norris & Verstappen
99,6,4,7,5,1,396,379,396,6,13,30,396,duplo,Norris & Verstappen
99,6,4,7,6,1,396,377,396,6,11,30,396,duplo,Norris & Verstappen
99,6,4,7,8,1,396,373,396,6,7,30,396,duplo,Norris & Verstappen
99,6,4,7,9,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
99,6,4,7,10,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
99,6,4,7,99,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
99,6,4,8,1,2,394,394,389,4,28,23,394,duplo,Norris & Piastri
99,6,4,8,1,3,394,394,386,4,28,20,394,duplo,Norris & Piastri
99,6,4,8,1,4,394,394,383,4,28,17,394,duplo,Norris & Piastri
99,6,4,8,1,5,394,394,381,4,28,15,394,duplo,Norris & Piastri
99,6,4,8,1,6,394,394,379,4,28,13,394,duplo,Norris & Piastri
99,6,4,8,1,7,394,394,377,4,28,11,394,duplo,Norris & Piastri
99,6,4,8,1,9,394,394,373,4,28,7,394,duplo,Norris & Piastri
99,6,4,8,1,10,394,394,372,4,28,6,394,duplo,Norris & Piastri
99,6,4,8,1,99,394,394,371,4,28,5,394,duplo,Norris & Piastri
99,6,5,8,1,2,394,394,388,4,28,22,394,duplo,Norris & Piastri
99,6,5,8,1,3,394,394,385,4,28,19,394,duplo,Norris & Piastri
99,6,5,8,1,4,394,394,382,4,28,16,394,duplo,Norris & Piastri
99,6,5,8,1,5,394,394,380,4,28,14,394,duplo,Norris & Piastri
99,6,5,8,1,6,394,394,378,4,28,12,394,duplo,Norris & Piastri
99,6,5,8,1,7,394,394,376,4,28,10,394,duplo,Norris & Piastri
99,6,5,8,1,9,394,394,372,4,28,6,394,duplo,Norris & Piastri
99,6,5,8,1,10,394,394,371,4,28,5,394,duplo,Norris & Piastri
99,6,5,8,1,99,394,394,370,4,28,4,394,duplo,Norris & Piastri
99,6,7,8,1,2,394,394,386,4,28,20,394,duplo,Norris & Piastri
99,6,7,8,1,3,394,394,383,4,28,17,394,duplo,Norris & Piastri
99,6,7,8,1,4,394,394,380,4,28,14,394,duplo,Norris & Piastri
99,6,7,8,1,5,394,394,378,4,28,12,394,duplo,Norris & Piastri
99,6,7,8,1,6,394,394,376,4,28,10,394,duplo,Norris & Piastri
99,6,7,8,1,7,394,394,374,4,28,8,394,duplo,Norris & Piastri
99,6,7,8,1,9,394,394,370,4,28,4,394,duplo,Norris & Piastri
99,6,7,8,1,10,394,394,369,4,28,3,394,duplo,Norris & Piastri
99,6,7,8,1,99,394,394,368,4,28,2,394,duplo,Norris & Piastri
99,6,8,8,1,2,394,394,385,4,28,19,394,duplo,Norris & Piastri
99,6,8,8,1,3,394,394,382,4,28,16,394,duplo,Norris & Piastri
99,6,8,8,1,4,394,394,379,4,28,13,394,duplo,Norris & Piastri
99,6,8,8,1,5,394,394,377,4,28,11,394,duplo,Norris & Piastri
99,6,8,8,1,6,394,394,375,4,28,9,394,duplo,Norris & Piastri
99,6,8,8,1,7,394,394,373,4,28,7,394,duplo,Norris & Piastri
99,6,8,8,1,9,394,394,369,4,28,3,394,duplo,Norris & Piastri
99,6,8,8,1,10,394,394,368,4,28,2,394,duplo,Norris & Piastri
99,6,8,8,1,99,394,394,367,4,28,1,394,duplo,Norris & Piastri
99,6,8,9,2,1,392,387,392,2,21,26,392,duplo,Norris & Verstappen
99,6,8,9,3,1,392,384,392,2,18,26,392,duplo,Norris & Verstappen
99,6,8,9,4,1,392,381,392,2,15,26,392,duplo,Norris & Verstappen
99,6,8,9,5,1,392,379,392,2,13,26,392,duplo,Norris & Verstappen
99,6,8,9,6,1,392,377,392,2,11,26,392,duplo,Norris & Verstappen
99,6,8,9,7,1,392,375,392,2,9,26,392,duplo,Norris & Verstappen
99,6,8,9,8,1,392,373,392,2,7,26,392,duplo,Norris & Verstappen
99,6,8,9,10,1,392,370,392,2,4,26,392,duplo,Norris & Verstappen
99,6,8,9,99,1,392,369,392,2,3,26,392,duplo,Norris & Verstappen
99,6,99,8,1,2,394,394,384,4,28,18,394,duplo,Norris & Piastri
99,6,99,8,1,3,394,394,381,4,28,15,394,duplo,Norris & Piastri
99,6,99,8,1,4,394,394,378,4,28,12,394,duplo,Norris & Piastri
99,6,99,8,1,5,394,394,376,4,28,10,394,duplo,Norris & Piastri
99,6,99,8,1,6,394,394,374,4,28,8,394,duplo,Norris & Piastri
99,6,99,8,1,7,394,394,372,4,28,6,394,duplo,Norris & Piastri
99,6,99,8,1,9,394,394,368,4,28,2,394,duplo,Norris & Piastri
99,6,99,8,1,10,394,394,367,4,28,1,394,duplo,Norris & Piastri
99,6,99,8,1,99,394,394,366,4,28,0,394,duplo,Norris & Piastri
99,6,99,10,2,1,391,387,391,1,21,25,391,duplo,Norris & Verstappen
99,6,99,10,3,1,391,384,391,1,18,25,391,duplo,Norris & Verstappen
99,6,99,10,4,1,391,381,391,1,15,25,391,duplo,Norris & Verstappen
99,6,99,10,5,1,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,6,99,10,6,1,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,6,99,10,7,1,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,6,99,10,8,1,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,6,99,10,9,1,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,6,99,10,99,1,391,369,391,1,3,25,391,duplo,Norris & Verstappen
99,7,1,9,3,2,392,383,392,2,17,26,392,duplo,Norris & Verstappen
99,7,1,9,4,2,392,380,392,2,14,26,392,duplo,Norris & Verstappen
99,7,1,9,5,2,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,7,1,9,6,2,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,7,1,9,7,2,392,374,392,2,8,26,392,duplo,Norris & Verstappen
99,7,1,9,8,2,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,7,1,9,10,2,392,369,392,2,3,26,392,duplo,Norris & Verstappen
99,7,1,9,99,2,392,368,392,2,2,26,392,duplo,Norris & Verstappen
99,7,2,6,2,1,398,386,398,8,20,32,398,duplo,Norris & Verstappen
99,7,2,6,3,1,398,383,398,8,17,32,398,duplo,Norris & Verstappen
99,7,2,6,4,1,398,380,398,8,14,32,398,duplo,Norris & Verstappen
99,7,2,6,5,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
99,7,2,6,7,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
99,7,2,6,8,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
99,7,2,6,9,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
99,7,2,6,10,1,398,369,398,8,3,32,398,duplo,Norris & Verstappen
99,7,2,6,99,1,398,368,398,8,2,32,398,duplo,Norris & Verstappen
99,7,2,10,3,2,391,383,391,1,17,25,391,duplo,Norris & Verstappen
99,7,2,10,4,2,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,7,2,10,5,2,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,7,2,10,6,2,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,7,2,10,7,2,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,7,2,10,8,2,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,7,2,10,9,2,391,370,391,1,4,25,391,duplo,Norris & Verstappen
99,7,2,10,99,2,391,368,391,1,2,25,391,duplo,Norris & Verstappen
99,7,3,99,3,2,390,383,390,0,17,24,390,duplo,Norris & Verstappen
99,7,3,99,4,2,390,380,390,0,14,24,390,duplo,Norris & Verstappen
99,7,3,99,5,2,390,378,390,0,12,24,390,duplo,Norris & Verstappen
99,7,3,99,6,2,390,376,390,0,10,24,390,duplo,Norris & Verstappen
99,7,3,99,7,2,390,374,390,0,8,24,390,duplo,Norris & Verstappen
99,7,3,99,8,2,390,372,390,0,6,24,390,duplo,Norris & Verstappen
99,7,3,99,9,2,390,370,390,0,4,24,390,duplo,Norris & Verstappen
99,7,3,99,10,2,390,369,390,0,3,24,390,duplo,Norris & Verstappen
99,7,3,99,99,2,390,368,390,0,2,24,390,duplo,Norris & Verstappen
99,7,4,7,2,1,396,386,396,6,20,30,396,duplo,Norris & Verstappen
99,7,4,7,3,1,396,383,396,6,17,30,396,duplo,Norris & Verstappen
99,7,4,7,4,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
99,7,4,7,5,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
99,7,4,7,6,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
99,7,4,7,8,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
99,7,4,7,9,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
99,7,4,7,10,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
99,7,4,7,99,1,396,368,396,6,2,30,396,duplo,Norris & Verstappen
99,7,6,8,2,1,394,386,394,4,20,28,394,duplo,Norris & Verstappen
99,7,6,8,3,1,394,383,394,4,17,28,394,duplo,Norris & Verstappen
99,7,6,8,4,1,394,380,394,4,14,28,394,duplo,Norris & Verstappen
99,7,6,8,5,1,394,378,394,4,12,28,394,duplo,Norris & Verstappen
99,7,6,8,6,1,394,376,394,4,10,28,394,duplo,Norris & Verstappen
99,7,6,8,7,1,394,374,394,4,8,28,394,duplo,Norris & Verstappen
99,7,6,8,9,1,394,370,394,4,4,28,394,duplo,Norris & Verstappen
99,7,6,8,10,1,394,369,394,4,3,28,394,duplo,Norris & Verstappen
99,7,6,8,99,1,394,368,394,4,2,28,394,duplo,Norris & Verstappen
99,7,8,9,2,1,392,386,392,2,20,26,392,duplo,Norris & Verstappen
99,7,8,9,3,1,392,383,392,2,17,26,392,duplo,Norris & Verstappen
99,7,8,9,4,1,392,380,392,2,14,26,392,duplo,Norris & Verstappen
99,7,8,9,5,1,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,7,8,9,6,1,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,7,8,9,7,1,392,374,392,2,8,26,392,duplo,Norris & Verstappen
99,7,8,9,8,1,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,7,8,9,10,1,392,369,392,2,3,26,392,duplo,Norris & Verstappen
99,7,8,9,99,1,392,368,392,2,2,26,392,duplo,Norris & Verstappen
99,7,99,10,2,1,391,386,391,1,20,25,391,duplo,Norris & Verstappen
99,7,99,10,3,1,391,383,391,1,17,25,391,duplo,Norris & Verstappen
99,7,99,10,4,1,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,7,99,10,5,1,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,7,99,10,6,1,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,7,99,10,7,1,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,7,99,10,8,1,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,7,99,10,9,1,391,370,391,1,4,25,391,duplo,Norris & Verstappen
99,7,99,10,99,1,391,368,391,1,2,25,391,duplo,Norris & Verstappen
99,8,1,9,1,2,392,392,392,2,26,26,392,triplo,Norris & Piastri & Verstappen
99,8,1,9,1,3,392,392,389,2,26,23,392,duplo,Norris & Piastri
99,8,1,9,1,4,392,392,386,2,26,20,392,duplo,Norris & Piastri
99,8,1,9,1,5,392,392,384,2,26,18,392,duplo,Norris & Piastri
99,8,1,9,1,6,392,392,382,2,26,16,392,duplo,Norris & Piastri
99,8,1,9,1,7,392,392,380,2,26,14,392,duplo,Norris & Piastri
99,8,1,9,1,8,392,392,378,2,26,12,392,duplo,Norris & Piastri
99,8,1,9,1,10,392,392,375,2,26,9,392,duplo,Norris & Piastri
99,8,1,9,1,99,392,392,374,2,26,8,392,duplo,Norris & Piastri
99,8,1,9,3,2,392,382,392,2,16,26,392,duplo,Norris & Verstappen
99,8,1,9,4,2,392,379,392,2,13,26,392,duplo,Norris & Verstappen
99,8,1,9,5,2,392,377,392,2,11,26,392,duplo,Norris & Verstappen
99,8,1,9,6,2,392,375,392,2,9,26,392,duplo,Norris & Verstappen
99,8,1,9,7,2,392,373,392,2,7,26,392,duplo,Norris & Verstappen
99,8,1,9,8,2,392,371,392,2,5,26,392,duplo,Norris & Verstappen
99,8,1,9,10,2,392,368,392,2,2,26,392,duplo,Norris & Verstappen
99,8,1,9,99,2,392,367,392,2,1,26,392,duplo,Norris & Verstappen
99,8,1,10,1,2,391,392,392,1,26,26,392,duplo,Piastri & Verstappen
99,8,1,99,1,2,390,392,392,0,26,26,392,duplo,Piastri & Verstappen
99,8,2,6,2,1,398,385,398,8,19,32,398,duplo,Norris & Verstappen
99,8,2,6,3,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
99,8,2,6,4,1,398,379,398,8,13,32,398,duplo,Norris & Verstappen
99,8,2,6,5,1,398,377,398,8,11,32,398,duplo,Norris & Verstappen
99,8,2,6,7,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
99,8,2,6,8,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
99,8,2,6,9,1,398,369,398,8,3,32,398,duplo,Norris & Verstappen
99,8,2,6,10,1,398,368,398,8,2,32,398,duplo,Norris & Verstappen
99,8,2,6,99,1,398,367,398,8,1,32,398,duplo,Norris & Verstappen
99,8,2,9,1,2,392,392,391,2,26,25,392,duplo,Norris & Piastri
99,8,2,9,1,3,392,392,388,2,26,22,392,duplo,Norris & Piastri
99,8,2,9,1,4,392,392,385,2,26,19,392,duplo,Norris & Piastri
99,8,2,9,1,5,392,392,383,2,26,17,392,duplo,Norris & Piastri
99,8,2,9,1,6,392,392,381,2,26,15,392,duplo,Norris & Piastri
99,8,2,9,1,7,392,392,379,2,26,13,392,duplo,Norris & Piastri
99,8,2,9,1,8,392,392,377,2,26,11,392,duplo,Norris & Piastri
99,8,2,9,1,10,392,392,374,2,26,8,392,duplo,Norris & Piastri
99,8,2,9,1,99,392,392,373,2,26,7,392,duplo,Norris & Piastri
99,8,2,10,3,2,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,8,2,10,4,2,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,8,2,10,5,2,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,8,2,10,6,2,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,8,2,10,7,2,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,8,2,10,8,2,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,8,2,10,9,2,391,369,391,1,3,25,391,duplo,Norris & Verstappen
99,8,2,10,99,2,391,367,391,1,1,25,391,duplo,Norris & Verstappen
99,8,3,9,1,2,392,392,390,2,26,24,392,duplo,Norris & Piastri
99,8,3,9,1,3,392,392,387,2,26,21,392,duplo,Norris & Piastri
99,8,3,9,1,4,392,392,384,2,26,18,392,duplo,Norris & Piastri
99,8,3,9,1,5,392,392,382,2,26,16,392,duplo,Norris & Piastri
99,8,3,9,1,6,392,392,380,2,26,14,392,duplo,Norris & Piastri
99,8,3,9,1,7,392,392,378,2,26,12,392,duplo,Norris & Piastri
99,8,3,9,1,8,392,392,376,2,26,10,392,duplo,Norris & Piastri
99,8,3,9,1,10,392,392,373,2,26,7,392,duplo,Norris & Piastri
99,8,3,9,1,99,392,392,372,2,26,6,392,duplo,Norris & Piastri
99,8,3,99,3,2,390,382,390,0,16,24,390,duplo,Norris & Verstappen
99,8,3,99,4,2,390,379,390,0,13,24,390,duplo,Norris & Verstappen
99,8,3,99,5,2,390,377,390,0,11,24,390,duplo,Norris & Verstappen
99,8,3,99,6,2,390,375,390,0,9,24,390,duplo,Norris & Verstappen
99,8,3,99,7,2,390,373,390,0,7,24,390,duplo,Norris & Verstappen
99,8,3,99,8,2,390,371,390,0,5,24,390,duplo,Norris & Verstappen
99,8,3,99,9,2,390,369,390,0,3,24,390,duplo,Norris & Verstappen
99,8,3,99,10,2,390,368,390,0,2,24,390,duplo,Norris & Verstappen
99,8,3,99,99,2,390,367,390,0,1,24,390,duplo,Norris & Verstappen
99,8,4,7,2,1,396,385,396,6,19,30,396,duplo,Norris & Verstappen
99,8,4,7,3,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
99,8,4,7,4,1,396,379,396,6,13,30,396,duplo,Norris & Verstappen
99,8,4,7,5,1,396,377,396,6,11,30,396,duplo,Norris & Verstappen
99,8,4,7,6,1,396,375,396,6,9,30,396,duplo,Norris & Verstappen
99,8,4,7,8,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
99,8,4,7,9,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
99,8,4,7,10,1,396,368,396,6,2,30,396,duplo,Norris & Verstappen
99,8,4,7,99,1,396,367,396,6,1,30,396,duplo,Norris & Verstappen
99,8,4,9,1,2,392,392,389,2,26,23,392,duplo,Norris & Piastri
99,8,4,9,1,3,392,392,386,2,26,20,392,duplo,Norris & Piastri
99,8,4,9,1,4,392,392,383,2,26,17,392,duplo,Norris & Piastri
99,8,4,9,1,5,392,392,381,2,26,15,392,duplo,Norris & Piastri
99,8,4,9,1,6,392,392,379,2,26,13,392,duplo,Norris & Piastri
99,8,4,9,1,7,392,392,377,2,26,11,392,duplo,Norris & Piastri
99,8,4,9,1,8,392,392,375,2,26,9,392,duplo,Norris & Piastri
99,8,4,9,1,10,392,392,372,2,26,6,392,duplo,Norris & Piastri
99,8,4,9,1,99,392,392,371,2,26,5,392,duplo,Norris & Piastri
99,8,5,9,1,2,392,392,388,2,26,22,392,duplo,Norris & Piastri
99,8,5,9,1,3,392,392,385,2,26,19,392,duplo,Norris & Piastri
99,8,5,9,1,4,392,392,382,2,26,16,392,duplo,Norris & Piastri
99,8,5,9,1,5,392,392,380,2,26,14,392,duplo,Norris & Piastri
99,8,5,9,1,6,392,392,378,2,26,12,392,duplo,Norris & Piastri
99,8,5,9,1,7,392,392,376,2,26,10,392,duplo,Norris & Piastri
99,8,5,9,1,8,392,392,374,2,26,8,392,duplo,Norris & Piastri
99,8,5,9,1,10,392,392,371,2,26,5,392,duplo,Norris & Piastri
99,8,5,9,1,99,392,392,370,2,26,4,392,duplo,Norris & Piastri
99,8,6,8,2,1,394,385,394,4,19,28,394,duplo,Norris & Verstappen
99,8,6,8,3,1,394,382,394,4,16,28,394,duplo,Norris & Verstappen
99,8,6,8,4,1,394,379,394,4,13,28,394,duplo,Norris & Verstappen
99,8,6,8,5,1,394,377,394,4,11,28,394,duplo,Norris & Verstappen
99,8,6,8,6,1,394,375,394,4,9,28,394,duplo,Norris & Verstappen
99,8,6,8,7,1,394,373,394,4,7,28,394,duplo,Norris & Verstappen
99,8,6,8,9,1,394,369,394,4,3,28,394,duplo,Norris & Verstappen
99,8,6,8,10,1,394,368,394,4,2,28,394,duplo,Norris & Verstappen
99,8,6,8,99,1,394,367,394,4,1,28,394,duplo,Norris & Verstappen
99,8,6,9,1,2,392,392,387,2,26,21,392,duplo,Norris & Piastri
99,8,6,9,1,3,392,392,384,2,26,18,392,duplo,Norris & Piastri
99,8,6,9,1,4,392,392,381,2,26,15,392,duplo,Norris & Piastri
99,8,6,9,1,5,392,392,379,2,26,13,392,duplo,Norris & Piastri
99,8,6,9,1,6,392,392,377,2,26,11,392,duplo,Norris & Piastri
99,8,6,9,1,7,392,392,375,2,26,9,392,duplo,Norris & Piastri
99,8,6,9,1,8,392,392,373,2,26,7,392,duplo,Norris & Piastri
99,8,6,9,1,10,392,392,370,2,26,4,392,duplo,Norris & Piastri
99,8,6,9,1,99,392,392,369,2,26,3,392,duplo,Norris & Piastri
99,8,7,9,1,2,392,392,386,2,26,20,392,duplo,Norris & Piastri
99,8,7,9,1,3,392,392,383,2,26,17,392,duplo,Norris & Piastri
99,8,7,9,1,4,392,392,380,2,26,14,392,duplo,Norris & Piastri
99,8,7,9,1,5,392,392,378,2,26,12,392,duplo,Norris & Piastri
99,8,7,9,1,6,392,392,376,2,26,10,392,duplo,Norris & Piastri
99,8,7,9,1,7,392,392,374,2,26,8,392,duplo,Norris & Piastri
99,8,7,9,1,8,392,392,372,2,26,6,392,duplo,Norris & Piastri
99,8,7,9,1,10,392,392,369,2,26,3,392,duplo,Norris & Piastri
99,8,7,9,1,99,392,392,368,2,26,2,392,duplo,Norris & Piastri
99,8,99,9,1,2,392,392,384,2,26,18,392,duplo,Norris & Piastri
99,8,99,9,1,3,392,392,381,2,26,15,392,duplo,Norris & Piastri
99,8,99,9,1,4,392,392,378,2,26,12,392,duplo,Norris & Piastri
99,8,99,9,1,5,392,392,376,2,26,10,392,duplo,Norris & Piastri
99,8,99,9,1,6,392,392,374,2,26,8,392,duplo,Norris & Piastri
99,8,99,9,1,7,392,392,372,2,26,6,392,duplo,Norris & Piastri
99,8,99,9,1,8,392,392,370,2,26,4,392,duplo,Norris & Piastri
99,8,99,9,1,10,392,392,367,2,26,1,392,duplo,Norris & Piastri
99,8,99,9,1,99,392,392,366,2,26,0,392,duplo,Norris & Piastri
99,8,99,10,2,1,391,385,391,1,19,25,391,duplo,Norris & Verstappen
99,8,99,10,3,1,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,8,99,10,4,1,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,8,99,10,5,1,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,8,99,10,6,1,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,8,99,10,7,1,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,8,99,10,8,1,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,8,99,10,9,1,391,369,391,1,3,25,391,duplo,Norris & Verstappen
99,8,99,10,99,1,391,367,391,1,1,25,391,duplo,Norris & Verstappen
99,99,1,9,1,2,392,391,392,2,25,26,392,duplo,Norris & Verstappen
99,99,1,9,3,2,392,381,392,2,15,26,392,duplo,Norris & Verstappen
99,99,1,9,4,2,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,99,1,9,5,2,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,99,1,9,6,2,392,374,392,2,8,26,392,duplo,Norris & Verstappen
99,99,1,9,7,2,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,99,1,9,8,2,392,370,392,2,4,26,392,duplo,Norris & Verstappen
99,99,1,9,10,2,392,367,392,2,1,26,392,duplo,Norris & Verstappen
99,99,1,9,99,2,392,366,392,2,0,26,392,duplo,Norris & Verstappen
99,99,1,10,1,3,391,391,389,1,25,23,391,duplo,Norris & Piastri
99,99,1,10,1,4,391,391,386,1,25,20,391,duplo,Norris & Piastri
99,99,1,10,1,5,391,391,384,1,25,18,391,duplo,Norris & Piastri
99,99,1,10,1,6,391,391,382,1,25,16,391,duplo,Norris & Piastri
99,99,1,10,1,7,391,391,380,1,25,14,391,duplo,Norris & Piastri
99,99,1,10,1,8,391,391,378,1,25,12,391,duplo,Norris & Piastri
99,99,1,10,1,9,391,391,376,1,25,10,391,duplo,Norris & Piastri
99,99,1,10,1,99,391,391,374,1,25,8,391,duplo,Norris & Piastri
99,99,2,6,2,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
99,99,2,6,3,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
99,99,2,6,4,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
99,99,2,6,5,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
99,99,2,6,7,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
99,99,2,6,8,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
99,99,2,6,9,1,398,368,398,8,2,32,398,duplo,Norris & Verstappen
99,99,2,6,10,1,398,367,398,8,1,32,398,duplo,Norris & Verstappen
99,99,2,6,99,1,398,366,398,8,0,32,398,duplo,Norris & Verstappen
99,99,2,10,1,2,391,391,391,1,25,25,391,triplo,Norris & Piastri & Verstappen
99,99,2,10,1,3,391,391,388,1,25,22,391,duplo,Norris & Piastri
99,99,2,10,1,4,391,391,385,1,25,19,391,duplo,Norris & Piastri
99,99,2,10,1,5,391,391,383,1,25,17,391,duplo,Norris & Piastri
99,99,2,10,1,6,391,391,381,1,25,15,391,duplo,Norris & Piastri
99,99,2,10,1,7,391,391,379,1,25,13,391,duplo,Norris & Piastri
99,99,2,10,1,8,391,391,377,1,25,11,391,duplo,Norris & Piastri
99,99,2,10,1,9,391,391,375,1,25,9,391,duplo,Norris & Piastri
99,99,2,10,1,99,391,391,373,1,25,7,391,duplo,Norris & Piastri
99,99,2,10,3,2,391,381,391,1,15,25,391,duplo,Norris & Verstappen
99,99,2,10,4,2,391,378,391,1,12,25,391,duplo,Norris & Verstappen
